formula_length,formula_file,formula_index,repetition,ldba_seconds,boolean_generation_seconds
12,conf/formulas/warehouse/reach-12.yaml,0,8,0.49957092199474573,0.012238981988048181
12,conf/formulas/warehouse/reach-12.yaml,0,9,0.42838276401744224,0.014867506019072607
12,conf/formulas/warehouse/reach-12.yaml,0,10,0.40165821500704624,0.014667817973531783
12,conf/formulas/warehouse/reach-12.yaml,0,11,0.42619775800267234,0.014962773013394326
12,conf/formulas/warehouse/reach-12.yaml,0,12,0.4373845660011284,0.013881209015380591
12,conf/formulas/warehouse/reach-12.yaml,0,13,0.4360662749968469,0.010536460002185777
12,conf/formulas/warehouse/reach-12.yaml,0,14,0.45248709397856146,0.009693394997157156
12,conf/formulas/warehouse/reach-12.yaml,0,15,0.41940611600875854,0.015127074002521113
12,conf/formulas/warehouse/reach-12.yaml,0,16,0.4367829489929136,0.011968345992499962
12,conf/formulas/warehouse/reach-12.yaml,0,17,0.42943023701081984,0.015204916009679437
12,conf/formulas/warehouse/reach-12.yaml,0,18,0.4507275319774635,0.012935664010001346
12,conf/formulas/warehouse/reach-12.yaml,0,19,0.4317969080002513,0.012265650002518669
12,conf/formulas/warehouse/reach-12.yaml,0,20,0.44986055401386693,0.009858812001766637
12,conf/formulas/warehouse/reach-12.yaml,0,21,0.4316122010059189,0.011644863989204168
12,conf/formulas/warehouse/reach-12.yaml,0,22,0.42860881000524387,0.009792619006475434
12,conf/formulas/warehouse/reach-12.yaml,0,23,0.40275015102815814,0.012712920986814424
12,conf/formulas/warehouse/reach-12.yaml,0,24,0.41595527398749255,0.010301893984433264
12,conf/formulas/warehouse/reach-12.yaml,0,25,0.39857129799202085,0.010200292017543688
12,conf/formulas/warehouse/reach-12.yaml,0,26,0.45818025298649445,0.009163612994598225
12,conf/formulas/warehouse/reach-12.yaml,0,27,0.46560520300408825,0.011082260985858738
12,conf/formulas/warehouse/reach-12.yaml,0,28,0.42958133699721657,0.008747648011194542
12,conf/formulas/warehouse/reach-12.yaml,0,29,0.41119828101363964,0.008340258995303884
12,conf/formulas/warehouse/reach-12.yaml,0,30,0.43776612301007845,0.014768167020520195
12,conf/formulas/warehouse/reach-12.yaml,0,31,0.39316698201582767,0.011961742013227195
12,conf/formulas/warehouse/reach-12.yaml,0,32,0.4151856820099056,0.014608581986976787
12,conf/formulas/warehouse/reach-12.yaml,1,0,0.4219965349766426,0.015845067013287917
12,conf/formulas/warehouse/reach-12.yaml,1,1,0.4108297510247212,0.010917462001089007
12,conf/formulas/warehouse/reach-12.yaml,1,2,0.3629939949896652,0.010896496009081602
12,conf/formulas/warehouse/reach-12.yaml,1,3,0.422542637999868,0.01266571000451222
12,conf/formulas/warehouse/reach-12.yaml,1,4,0.40239206099067815,0.008044524991419166
12,conf/formulas/warehouse/reach-12.yaml,1,5,0.4428602090047207,0.011121802002890036
12,conf/formulas/warehouse/reach-12.yaml,1,6,0.4090931529935915,0.0085523989982903
12,conf/formulas/warehouse/reach-12.yaml,1,7,0.3802863780001644,0.011164392984937876
12,conf/formulas/warehouse/reach-12.yaml,1,8,0.4604277149774134,0.010801156982779503
12,conf/formulas/warehouse/reach-12.yaml,1,9,0.404545108001912,0.010048096999526024
12,conf/formulas/warehouse/reach-12.yaml,1,10,0.40357667100033723,0.012288566009374335
12,conf/formulas/warehouse/reach-12.yaml,1,11,0.4380914850044064,0.013274275988806039
12,conf/formulas/warehouse/reach-12.yaml,1,12,0.4010639829793945,0.011642451019724831
12,conf/formulas/warehouse/reach-12.yaml,1,13,0.4420767039991915,0.01461552400724031
12,conf/formulas/warehouse/reach-12.yaml,1,14,0.4123155020060949,0.012623908987734467
12,conf/formulas/warehouse/reach-12.yaml,1,15,0.4336092199955601,0.014489394990960136
12,conf/formulas/warehouse/reach-12.yaml,1,16,0.412072976003401,0.01051525998627767
12,conf/formulas/warehouse/reach-12.yaml,1,17,0.42677905099117197,0.008642887987662107
12,conf/formulas/warehouse/reach-12.yaml,1,18,0.386399364011595,0.015057621989399195
12,conf/formulas/warehouse/reach-12.yaml,1,19,0.40844672301318496,0.010810136009240523
12,conf/formulas/warehouse/reach-12.yaml,1,20,0.4545760689943563,0.008910915988963097
12,conf/formulas/warehouse/reach-12.yaml,1,21,0.39345557399792597,0.011488352000014856
12,conf/formulas/warehouse/reach-12.yaml,1,22,0.41421098000137135,0.010865249001653865
12,conf/formulas/warehouse/reach-12.yaml,1,23,0.41142369201406837,0.012649677984882146
12,conf/formulas/warehouse/reach-12.yaml,1,24,0.4072156479815021,0.010174086026381701
12,conf/formulas/warehouse/reach-12.yaml,1,25,0.4521748289989773,0.007981212984304875
12,conf/formulas/warehouse/reach-12.yaml,1,26,0.4169827820151113,0.015198259992757812
12,conf/formulas/warehouse/reach-12.yaml,1,27,0.3936227220110595,0.011674762994516641
12,conf/formulas/warehouse/reach-12.yaml,1,28,0.4283958799787797,0.013659638003446162
12,conf/formulas/warehouse/reach-12.yaml,1,29,0.4128628180187661,0.011402406002162024
12,conf/formulas/warehouse/reach-12.yaml,1,30,0.4245952970231883,0.013972166983876377
12,conf/formulas/warehouse/reach-12.yaml,1,31,0.37229279399616644,0.010621458000969142
12,conf/formulas/warehouse/reach-12.yaml,1,32,0.40885080298176035,0.014469092013314366
12,conf/formulas/warehouse/reach-12.yaml,2,0,0.43336061999434605,0.014844293997157365
12,conf/formulas/warehouse/reach-12.yaml,2,1,0.42007477799779736,0.014530443004332483
12,conf/formulas/warehouse/reach-12.yaml,2,2,0.40936546100419946,0.014538591000018641
12,conf/formulas/warehouse/reach-12.yaml,2,3,0.4115094850130845,0.014173030998790637
12,conf/formulas/warehouse/reach-12.yaml,2,4,0.4306984670110978,0.015045017993543297
12,conf/formulas/warehouse/reach-12.yaml,2,5,0.4011408220103476,0.010889711993513629
12,conf/formulas/warehouse/reach-12.yaml,2,6,0.39445543801411986,0.008141875005094334
12,conf/formulas/warehouse/reach-12.yaml,2,7,0.4383229119994212,0.008891967998351902
12,conf/formulas/warehouse/reach-12.yaml,2,8,0.39532987598795444,0.008481491007842124
12,conf/formulas/warehouse/reach-12.yaml,2,9,0.40282520098844543,0.012661993008805439
12,conf/formulas/warehouse/reach-12.yaml,2,10,0.44511021999642253,0.01394929300295189
12,conf/formulas/warehouse/reach-12.yaml,2,11,0.380727673007641,0.011413394007831812
12,conf/formulas/warehouse/reach-12.yaml,2,12,0.4325852640031371,0.014825154998106882
12,conf/formulas/warehouse/reach-12.yaml,2,13,0.4042747759958729,0.009771123004611582
12,conf/formulas/warehouse/reach-12.yaml,2,14,0.39530770797864534,0.010464646999025717
12,conf/formulas/warehouse/reach-12.yaml,2,15,0.4162551579938736,0.012557239999296144
12,conf/formulas/warehouse/reach-12.yaml,2,16,0.39429920798284,0.01065122097497806
12,conf/formulas/warehouse/reach-12.yaml,2,17,0.4407417830079794,0.011771152989240363
12,conf/formulas/warehouse/reach-12.yaml,2,18,0.3786101959994994,0.013978781003970653
12,conf/formulas/warehouse/reach-12.yaml,2,19,0.44356998198782094,0.014221057994291186
12,conf/formulas/warehouse/reach-12.yaml,2,20,0.39647362401592545,0.014190298010362312
12,conf/formulas/warehouse/reach-12.yaml,2,21,0.41529954099678434,0.009500586980720982
12,conf/formulas/warehouse/reach-12.yaml,2,22,0.4409411420056131,0.008000325004104525
12,conf/formulas/warehouse/reach-12.yaml,2,23,0.43386516501777805,0.014421542990021408
12,conf/formulas/warehouse/reach-12.yaml,2,24,0.41851167601998895,0.009958439011825249
12,conf/formulas/warehouse/reach-12.yaml,2,25,0.4041341459960677,0.01414073002524674
12,conf/formulas/warehouse/reach-12.yaml,2,26,0.4188370330084581,0.013808988005621359
12,conf/formulas/warehouse/reach-12.yaml,2,27,0.4461211049929261,0.01446520400349982
12,conf/formulas/warehouse/reach-12.yaml,2,28,0.4445486339973286,0.014399704989045858
12,conf/formulas/warehouse/reach-12.yaml,2,29,0.33582065199152566,0.01126699399901554
12,conf/formulas/warehouse/reach-12.yaml,2,30,0.45580552899627946,0.01071557099930942
12,conf/formulas/warehouse/reach-12.yaml,2,31,0.3722762419783976,0.008427092019701377
12,conf/formulas/warehouse/reach-12.yaml,2,32,0.4742825739958789,0.012344716000370681
